Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Salary Range From,Salary Range To,Salary Frequency,Posting Date
183526,DEPARTMENT OF BUILDINGS,External,1,Benchmarking Manager,ASSOCIATE STAFF ANALYST,12627,0,59536,75000,Annual,3/19/15 0:00
183526,DEPARTMENT OF BUILDINGS,Internal,1,Benchmarking Manager,ASSOCIATE STAFF ANALYST,12627,0,59536,75000,Annual,3/19/15 0:00
183568,DEPT OF INFO TECH & TELECOMM,External,1,Principal Design Engineer,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105000,Annual,2/20/15 0:00
183568,DEPT OF INFO TECH & TELECOMM,Internal,1,Principal Design Engineer,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105000,Annual,2/20/15 0:00
183058,DEPT OF DESIGN & CONSTRUCTION,External,1,Project Engineer (Geotechnical),CIVIL ENGINEER,20215,1,59743,86523,Annual,3/18/15 0:00
183087,DEPARTMENT OF INVESTIGATION,Internal,2,Data Assistant,COMMUNITY ASSOCIATE,56057,0,33799,40000,Annual,2/4/15 0:00
183087,DEPARTMENT OF INVESTIGATION,External,2,Data Assistant,COMMUNITY ASSOCIATE,56057,0,33799,40000,Annual,2/4/15 0:00
183090,ADMIN FOR CHILDREN'S SVCS,Internal,99,Investigate Consultant Level I,PROTECTION AGENT (ACS),6771,1,51224,78574,Annual,2/10/15 0:00
183090,ADMIN FOR CHILDREN'S SVCS,External,99,Investigate Consultant Level I,PROTECTION AGENT (ACS),6771,1,51224,78574,Annual,2/10/15 0:00
183598,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Supervising Exterminator, Bureau of Veterinary and Pest Control Services",SUPERVISOR (EXTERMINATORS),90535,1,34698,44914,Annual,2/10/15 0:00
183598,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Supervising Exterminator, Bureau of Veterinary and Pest Control Services",SUPERVISOR (EXTERMINATORS),90535,1,34698,44914,Annual,2/10/15 0:00
183625,NYC HOUSING AUTHORITY,External,1,Data Support Analyst,ASSOCIATE PROJECT MANAGER,22427,2,65822,96470,Annual,3/20/15 0:00
183625,NYC HOUSING AUTHORITY,Internal,1,Data Support Analyst,ASSOCIATE PROJECT MANAGER,22427,2,65822,96470,Annual,3/20/15 0:00
183626,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Syndromic Surveillance Analyst,  Bureau of Communicable Disease",CITY RESEARCH SCIENTIST,21744,2,66575,83555,Annual,2/10/15 0:00
183101,ADMIN FOR CHILDREN'S SVCS,External,99,Investigative Consultant Level 2,PROTECTION AGENT (ACS),6771,2,53920,81042,Annual,2/10/15 0:00
183101,ADMIN FOR CHILDREN'S SVCS,Internal,99,Investigative Consultant Level 2,PROTECTION AGENT (ACS),6771,2,53920,81042,Annual,2/10/15 0:00
183104,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Medical Director, District Public Health Brooklyn (Center for Health Equity)",CITY MEDICAL SPECIALIST (PART-,53040,2,66,71,Hourly,2/3/15 0:00
183104,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Medical Director, District Public Health Brooklyn (Center for Health Equity)",CITY MEDICAL SPECIALIST (PART-,53040,2,66,71,Hourly,2/3/15 0:00
183105,FINANCIAL INFO SVCS AGENCY,External,1,WEB/UI DEVELOPER,COMPUTER SYSTEMS MANAGER,10050,M1,100000,110000,Annual,2/3/15 0:00
183105,FINANCIAL INFO SVCS AGENCY,Internal,1,WEB/UI DEVELOPER,COMPUTER SYSTEMS MANAGER,10050,M1,100000,110000,Annual,2/3/15 0:00
182450,DEPT OF HEALTH/MENTAL HYGIENE,External,2,City Medical Examiner II,CITY MEDICAL EXAMINER (OCME),53859,2,149027,187880,Annual,1/28/15 0:00
182450,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,City Medical Examiner II,CITY MEDICAL EXAMINER (OCME),53859,2,149027,187880,Annual,1/28/15 0:00
182451,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Assistant Commissioner, Bureau of Network Technology Services",COMPUTER SYSTEMS MANAGER,10050,M3,60740,130000,Annual,1/28/15 0:00
182451,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Assistant Commissioner, Bureau of Network Technology Services",COMPUTER SYSTEMS MANAGER,10050,M3,60740,130000,Annual,1/28/15 0:00
182453,FINANCIAL INFO SVCS AGENCY,External,1,DATABASE ADMINISTRATOR,COMPUTER SYSTEMS MANAGER,10050,M1,110000,120000,Annual,1/28/15 0:00
183107,DEPARTMENT OF FINANCE,External,1,"Director, Property Modeling Group (PMG)",COMPUTER SYSTEMS MANAGER,10050,M2,90000,125000,Annual,2/5/15 0:00
183107,DEPARTMENT OF FINANCE,Internal,1,"Director, Property Modeling Group (PMG)",COMPUTER SYSTEMS MANAGER,10050,M2,90000,125000,Annual,2/5/15 0:00
183108,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Executive Project Audit Engineer,ADMINISTRATIVE ARCHITECT,10004,M1,49492,136198,Annual,2/4/15 0:00
183108,DEPT OF DESIGN & CONSTRUCTION,External,2,Executive Project Audit Engineer,ADMINISTRATIVE ARCHITECT,10004,M1,49492,136198,Annual,2/4/15 0:00
182453,FINANCIAL INFO SVCS AGENCY,Internal,1,DATABASE ADMINISTRATOR,COMPUTER SYSTEMS MANAGER,10050,M1,110000,120000,Annual,1/28/15 0:00
182454,FINANCIAL INFO SVCS AGENCY,Internal,1,PMO ANALYST,COMPUTER PROGRAMMER ANALYST,13651,1,45174,62370,Annual,1/28/15 0:00
182454,FINANCIAL INFO SVCS AGENCY,External,1,PMO ANALYST,COMPUTER PROGRAMMER ANALYST,13651,1,45174,62370,Annual,1/28/15 0:00
183110,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Executive Project Audit Engineer,ADMINISTRATIVE ENGINEER,10015,M1,49492,136198,Annual,2/4/15 0:00
183110,DEPT OF DESIGN & CONSTRUCTION,External,2,Executive Project Audit Engineer,ADMINISTRATIVE ENGINEER,10015,M1,49492,136198,Annual,2/4/15 0:00
183111,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Scheduler,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/18/15 0:00
183111,DEPT OF DESIGN & CONSTRUCTION,External,1,Scheduler,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/18/15 0:00
183112,DEPT OF INFO TECH & TELECOMM,Internal,1,GIS Analyst,COMPUTER PROGRAMMER ANALYST,13651,1,45174,62370,Annual,2/12/15 0:00
182482,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Deputy Press Secretary, Office of External Affairs",ADMINISTRATIVE PUBLIC INFORMAT,10033,M1,49492,136198,Annual,1/30/15 0:00
182482,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Deputy Press Secretary, Office of External Affairs",ADMINISTRATIVE PUBLIC INFORMAT,10033,M1,49492,136198,Annual,1/30/15 0:00
182490,DEPARTMENT OF FINANCE,External,2,Server Engineer,CERTIFIED IT ADMINISTRATOR LAN,13641,3,81290,101080,Annual,2/3/15 0:00
182490,DEPARTMENT OF FINANCE,Internal,2,Server Engineer,CERTIFIED IT ADMINISTRATOR LAN,13641,3,81290,101080,Annual,2/3/15 0:00
183114,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,CIVIL ENGINEER,20215,1,59743,86523,Annual,2/4/15 0:00
183114,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,CIVIL ENGINEER,20215,1,59743,86523,Annual,2/4/15 0:00
183115,FINANCIAL INFO SVCS AGENCY,Internal,1,COGNOS DEVELOPER,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105464,Annual,2/3/15 0:00
183115,FINANCIAL INFO SVCS AGENCY,External,1,COGNOS DEVELOPER,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105464,Annual,2/3/15 0:00
183121,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,ARCHITECT,21215,1,59743,86523,Annual,2/4/15 0:00
182532,CONSUMER AFFAIRS,Internal,1,Investigator,COMMUNITY COORDINATOR,56058,0,47703,54858,Annual,1/29/15 0:00
182532,CONSUMER AFFAIRS,External,1,Investigator,COMMUNITY COORDINATOR,56058,0,47703,54858,Annual,1/29/15 0:00
182587,DEPT OF DESIGN & CONSTRUCTION,Internal,3,Regulatory Manager,ARCHITECT,21215,1,59743,86523,Annual,2/13/15 0:00
182587,DEPT OF DESIGN & CONSTRUCTION,External,3,Regulatory Manager,ARCHITECT,21215,1,59743,86523,Annual,2/13/15 0:00
182588,DEPT OF DESIGN & CONSTRUCTION,External,3,Regulatory Manager,CONSTRUCTION PROJECT MANAGER,34202,2,59743,86523,Annual,2/13/15 0:00
183121,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,ARCHITECT,21215,1,59743,86523,Annual,2/4/15 0:00
183125,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,ELECTRICAL ENGINEER,20315,1,59743,86523,Annual,2/4/15 0:00
183125,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,ELECTRICAL ENGINEER,20315,1,59743,86523,Annual,2/4/15 0:00
183128,DEPT OF DESIGN & CONSTRUCTION,External,4,Auditor,MECHANICAL ENGINEER,20415,1,59743,86523,Annual,2/4/15 0:00
183128,DEPT OF DESIGN & CONSTRUCTION,Internal,4,Auditor,MECHANICAL ENGINEER,20415,1,59743,86523,Annual,2/4/15 0:00
182588,DEPT OF DESIGN & CONSTRUCTION,Internal,3,Regulatory Manager,CONSTRUCTION PROJECT MANAGER,34202,2,59743,86523,Annual,2/13/15 0:00
182599,LAW DEPARTMENT,External,2,ASSISTANT CORPORATION COUNSEL,ASSISTANT CORPORATION COUNSEL,30112,0,66338,103651,Annual,1/30/15 0:00
182599,LAW DEPARTMENT,Internal,2,ASSISTANT CORPORATION COUNSEL,ASSISTANT CORPORATION COUNSEL,30112,0,66338,103651,Annual,1/30/15 0:00
182619,DEPT OF HEALTH/MENTAL HYGIENE,Internal,3,"Associate Correctional Counselor,  Bureau of Correctional Health Services",ASSOCIATE CORRECTIONAL COUNSEL,51274,1,45037,65706,Annual,1/30/15 0:00
182619,DEPT OF HEALTH/MENTAL HYGIENE,External,3,"Associate Correctional Counselor,  Bureau of Correctional Health Services",ASSOCIATE CORRECTIONAL COUNSEL,51274,1,45037,65706,Annual,1/30/15 0:00
182794,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Public Health Inspector, Bureau of Childcare",PUBLIC HEALTH SANITARIAN,31215,1,38436,44201,Annual,2/3/15 0:00
183129,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Health Information and Insurance Analyst, Bureau of Correctional Health Services",ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,2/4/15 0:00
183129,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Health Information and Insurance Analyst, Bureau of Correctional Health Services",ASSOCIATE STAFF ANALYST,12627,0,59536,88649,Annual,2/4/15 0:00
183142,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Public Health Nurse, Bureau of Environmental Disease and Injury Prevention",PUBLIC HEALTH NURSE,51011,1,58643,67440,Annual,2/4/15 0:00
183142,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Public Health Nurse, Bureau of Environmental Disease and Injury Prevention",PUBLIC HEALTH NURSE,51011,1,58643,67440,Annual,2/4/15 0:00
184584,DEPARTMENT OF BUILDINGS,Internal,1,Human Resources Generalist,STAFF ANALYST,12626,1,45358,60000,Annual,2/19/15 0:00
184627,DEPT OF ENVIRONMENT PROTECTION,Internal,2,Civil Engineering Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,2/20/15 0:00
184627,DEPT OF ENVIRONMENT PROTECTION,External,2,Civil Engineering Intern,CIVIL ENGINEERING INTERN,20202,0,45333,54898,Annual,2/20/15 0:00
184629,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Medical Director, Bureau of Sexually Transmitted Disease Control",AGENCY MEDICAL DIRECTOR,5304A,M2,54740,146276,Annual,2/20/15 0:00
184629,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Medical Director, Bureau of Sexually Transmitted Disease Control",AGENCY MEDICAL DIRECTOR,5304A,M2,54740,146276,Annual,2/20/15 0:00
184664,DEPT OF DESIGN & CONSTRUCTION,External,1,Assistant Reporting Manager,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/12/15 0:00
183882,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Program Specialist, Office of Housing",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,72378,Annual,2/12/15 0:00
183882,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Program Specialist, Office of Housing",SPECIAL CONSULTANT (MENTAL HEA,51001,2,62937,72378,Annual,2/12/15 0:00
183890,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Research and Evaluation Analyst, District Public Health Harlem (Center For Health Equity)",CITY RESEARCH SCIENTIST,21744,1,31,37,Hourly,2/12/15 0:00
183890,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Research and Evaluation Analyst, District Public Health Harlem (Center For Health Equity)",CITY RESEARCH SCIENTIST,21744,1,31,37,Hourly,2/12/15 0:00
183924,FIRE DEPARTMENT,External,1,COMPUTER SPECIALIST SW L-III,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105464,Annual,2/18/15 0:00
184664,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Assistant Reporting Manager,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/12/15 0:00
184672,DEPT OF DESIGN & CONSTRUCTION,External,3,Regulatory Manager,CONSTRUCTION PROJECT MANAGER,34202,2,59743,86523,Annual,3/12/15 0:00
184672,DEPT OF DESIGN & CONSTRUCTION,Internal,3,Regulatory Manager,CONSTRUCTION PROJECT MANAGER,34202,2,59743,86523,Annual,3/12/15 0:00
184673,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",CITY PEST CONTROL AIDE,90643,0,14,17,Hourly,2/20/15 0:00
184673,DEPT OF HEALTH/MENTAL HYGIENE,External,2,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",CITY PEST CONTROL AIDE,90643,0,14,17,Hourly,2/20/15 0:00
184679,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Director of Research, World Trade Center Health Registry",CITY RESEARCH SCIENTIST,21744,4B,85328,124024,Annual,2/20/15 0:00
183924,FIRE DEPARTMENT,Internal,1,COMPUTER SPECIALIST SW L-III,COMPUTER SPECIALIST (SOFTWARE),13632,3,81290,105464,Annual,2/18/15 0:00
183963,DEPT OF HEALTH/MENTAL HYGIENE,External,10,City Medical Examiner I,CITY MEDICAL EXAMINER (OCME),53859,1,122731,157818,Annual,2/12/15 0:00
183963,DEPT OF HEALTH/MENTAL HYGIENE,Internal,10,City Medical Examiner I,CITY MEDICAL EXAMINER (OCME),53859,1,122731,157818,Annual,2/12/15 0:00
183987,NYC HOUSING AUTHORITY,Internal,1,ASSISTANT RESIDENT BUILDING SUPERINTENDENT,ASSISTANT RESIDENT BUILDING SU,80305,0,41875,64135,Annual,4/9/15 0:00
184067,DEPT OF HEALTH/MENTAL HYGIENE,External,50,"Nurse, Bureau of School Health",JR PHNURSE (SCH HLTH)>20 HR PT,5100B,0,37,37,Hourly,2/13/15 0:00
184067,DEPT OF HEALTH/MENTAL HYGIENE,Internal,50,"Nurse, Bureau of School Health",JR PHNURSE (SCH HLTH)>20 HR PT,5100B,0,37,37,Hourly,2/13/15 0:00
184679,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Director of Research, World Trade Center Health Registry",CITY RESEARCH SCIENTIST,21744,4B,85328,124024,Annual,2/20/15 0:00
184727,FIRE DEPARTMENT,External,1,APPLICATIONS DEVELOPER,COMPUTER SPECIALIST (SOFTWARE),13632,2,75275,96981,Annual,3/11/15 0:00
184727,FIRE DEPARTMENT,Internal,1,APPLICATIONS DEVELOPER,COMPUTER SPECIALIST (SOFTWARE),13632,2,75275,96981,Annual,3/11/15 0:00
184736,HOUSING PRESERVATION & DVLPMNT,Internal,1,Agency Attorney,AGENCY ATTORNEY,30087,3,66970,98864,Annual,2/20/15 0:00
184736,HOUSING PRESERVATION & DVLPMNT,External,1,Agency Attorney,AGENCY ATTORNEY,30087,3,66970,98864,Annual,2/20/15 0:00
184087,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Public Health Sanitarian, Bureau of Environmental Disease and Injury Prevention",PUBLIC HEALTH SANITARIAN,31215,2,45711,68278,Annual,2/12/15 0:00
184087,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Public Health Sanitarian, Bureau of Environmental Disease and Injury Prevention",PUBLIC HEALTH SANITARIAN,31215,2,45711,68278,Annual,2/12/15 0:00
184198,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Change Order Analyst,PROCUREMENT ANALYST,12158,2,44281,71555,Annual,2/25/15 0:00
184761,FINANCIAL INFO SVCS AGENCY,Internal,1,HRP- IT PROJECT COORDINATOR,COMPUTER SYSTEMS MANAGER,10050,M1,80000,100000,Annual,2/20/15 0:00
184761,FINANCIAL INFO SVCS AGENCY,External,1,HRP- IT PROJECT COORDINATOR,COMPUTER SYSTEMS MANAGER,10050,M1,80000,100000,Annual,2/20/15 0:00
184784,HOUSING PRESERVATION & DVLPMNT,External,1,"Project Manager, Multifamily Sandy Recovery",COMMUNITY COORDINATOR,56058,0,47703,70810,Annual,2/20/15 0:00
184198,DEPT OF DESIGN & CONSTRUCTION,External,1,Change Order Analyst,PROCUREMENT ANALYST,12158,2,44281,71555,Annual,2/25/15 0:00
184201,DEPT OF DESIGN & CONSTRUCTION,External,1,Change Order Analyst,STAFF ANALYST,12626,1,45358,61754,Annual,2/25/15 0:00
184201,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Change Order Analyst,STAFF ANALYST,12626,1,45358,61754,Annual,2/25/15 0:00
184793,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Early Intervention Program, Medical Director",AGENCY MEDICAL DIRECTOR,5304A,M3,60740,160000,Annual,2/20/15 0:00
184793,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Early Intervention Program, Medical Director",AGENCY MEDICAL DIRECTOR,5304A,M3,60740,160000,Annual,2/20/15 0:00
184821,LAW DEPARTMENT,Internal,1,Claim Specialist - Team Leader,CLAIM SPECIALIST,30726,3,53022,75674,Annual,2/25/15 0:00
184861,DEPT OF INFO TECH & TELECOMM,External,1,ECTP Risk & Issue Manager,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120000,Annual,3/12/15 0:00
184861,DEPT OF INFO TECH & TELECOMM,Internal,1,ECTP Risk & Issue Manager,COMPUTER SPECIALIST (SOFTWARE),13632,4,87203,120000,Annual,3/12/15 0:00
184217,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Office Assistant (College Aide, Freshman- Sophomore), Agency Chief Contracting Officer",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,10,Hourly,2/13/15 0:00
184217,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Office Assistant (College Aide, Freshman- Sophomore), Agency Chief Contracting Officer",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,10,Hourly,2/13/15 0:00
184220,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Office Assistant, Bureau of Budget and Revenue",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/6/15 0:00
184220,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Office Assistant, Bureau of Budget and Revenue",COLLEGE AIDE (ALL CITY DEPTS),10209,1,10,14,Hourly,3/6/15 0:00
185046,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Scientist, Bureau of Environmental Sciences and Engineering",SCIENTIST (RADIATION CONTROL),21516,2,59743,86523,Annual,2/24/15 0:00
185046,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Scientist, Bureau of Environmental Sciences and Engineering",SCIENTIST (RADIATION CONTROL),21516,2,59743,86523,Annual,2/24/15 0:00
185047,FINANCIAL INFO SVCS AGENCY,External,1,OFFICE ADMINISTRATOR ASSISTANT,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,2/25/15 0:00
185047,FINANCIAL INFO SVCS AGENCY,Internal,1,OFFICE ADMINISTRATOR ASSISTANT,COMMUNITY ASSOCIATE,56057,0,33799,56249,Annual,2/25/15 0:00
184229,NYC HOUSING AUTHORITY,Internal,2,ROSS Grant Zone Coordinator,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,4/10/15 0:00
184229,NYC HOUSING AUTHORITY,External,2,ROSS Grant Zone Coordinator,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,4/10/15 0:00
184234,DEPT OF YOUTH & COMM DEV SRVS,Internal,1,Education and Learning Strategist,ADMIN CONTRACT SPECIALIST (PYR,10095,M1,49492,75000,Annual,2/27/15 0:00
184234,DEPT OF YOUTH & COMM DEV SRVS,External,1,Education and Learning Strategist,ADMIN CONTRACT SPECIALIST (PYR,10095,M1,49492,75000,Annual,2/27/15 0:00
184242,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Special Assistant to the Sexual Reproductive Health Unit, Bureau of Maternal Infant and Reproductive Health",PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,2/13/15 0:00
184873,DEPT OF INFO TECH & TELECOMM,External,1,Budget Analyst,STAFF ANALYST TRAINEE,12749,0,35538,49041,Annual,3/12/15 0:00
184873,DEPT OF INFO TECH & TELECOMM,Internal,1,Budget Analyst,STAFF ANALYST TRAINEE,12749,0,35538,49041,Annual,3/12/15 0:00
184875,NYC HOUSING AUTHORITY,External,1,AE / CM Contract Specialist,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/20/15 0:00
184875,NYC HOUSING AUTHORITY,Internal,1,AE / CM Contract Specialist,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,3/20/15 0:00
184879,DEPT OF INFO TECH & TELECOMM,External,1,Business Intelligence Analyst,COMPUTER ASSOC (SOFTWARE),13631,3,67527,90000,Annual,2/26/15 0:00
184879,DEPT OF INFO TECH & TELECOMM,Internal,1,Business Intelligence Analyst,COMPUTER ASSOC (SOFTWARE),13631,3,67527,90000,Annual,2/26/15 0:00
184242,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Special Assistant to the Sexual Reproductive Health Unit, Bureau of Maternal Infant and Reproductive Health",PRINCIPAL ADMINISTRATIVE ASSOC,10124,1,39981,58568,Annual,2/13/15 0:00
184244,DEPT OF YOUTH & COMM DEV SRVS,Internal,1,Director of Middle School Programs,ADMIN CONTRACT SPECIALIST (PYR,10095,M2,54740,102000,Annual,2/27/15 0:00
184244,DEPT OF YOUTH & COMM DEV SRVS,External,1,Director of Middle School Programs,ADMIN CONTRACT SPECIALIST (PYR,10095,M2,54740,102000,Annual,2/27/15 0:00
184247,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Vision Screening Team Leader, Bureau of School Health",PUBLIC HEALTH ADVISER (SCHOOL,51195,2,23,29,Hourly,2/16/15 0:00
184882,NYC HOUSING AUTHORITY,External,1,Engineering Audit Officer,ADMINISTRATIVE ENGINEER,10015,M2,90000,105000,Annual,3/17/15 0:00
184882,NYC HOUSING AUTHORITY,Internal,1,Engineering Audit Officer,ADMINISTRATIVE ENGINEER,10015,M2,90000,105000,Annual,3/17/15 0:00
184884,NYC HOUSING AUTHORITY,External,1,Senior Estimator Mechanical,SENIOR ESTIMATOR (MECHANICAL),20128,0,59743,86523,Annual,3/20/15 0:00
184884,NYC HOUSING AUTHORITY,Internal,1,Senior Estimator Mechanical,SENIOR ESTIMATOR (MECHANICAL),20128,0,59743,86523,Annual,3/20/15 0:00
184247,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Vision Screening Team Leader, Bureau of School Health",PUBLIC HEALTH ADVISER (SCHOOL,51195,2,23,29,Hourly,2/16/15 0:00
184286,NYC HOUSING AUTHORITY,External,1,Project Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M2,90000,105000,Annual,3/4/15 0:00
184286,NYC HOUSING AUTHORITY,Internal,1,Project Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M2,90000,105000,Annual,3/4/15 0:00
184324,DEPARTMENT OF INVESTIGATION,Internal,1,Deputy General Counsel,EXAMINING ATTORNEY (MANAGERIAL,3011A,M3,60740,125000,Annual,2/20/15 0:00
184324,DEPARTMENT OF INVESTIGATION,External,1,Deputy General Counsel,EXAMINING ATTORNEY (MANAGERIAL,3011A,M3,60740,125000,Annual,2/20/15 0:00
184885,DEPT OF ENVIRONMENT PROTECTION,External,2,Internal Auditor,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,2/23/15 0:00
184885,DEPT OF ENVIRONMENT PROTECTION,Internal,2,Internal Auditor,COMMUNITY COORDINATOR,56058,0,47703,74049,Annual,2/23/15 0:00
184911,DEPT OF INFO TECH & TELECOMM,External,1,Senior Project Manager,COMPUTER SYSTEMS MANAGER,10050,M1,49492,120000,Annual,2/26/15 0:00
184911,DEPT OF INFO TECH & TELECOMM,Internal,1,Senior Project Manager,COMPUTER SYSTEMS MANAGER,10050,M1,49492,120000,Annual,2/26/15 0:00
184328,DEPT OF INFO TECH & TELECOMM,Internal,1,"Director, Infrastructure Build Coordinator",COMPUTER SYSTEMS MANAGER,10050,M1,49492,100000,Annual,2/19/15 0:00
184394,TAX COMMISSION,Internal,1,Paralegal Aide,PARALEGAL AIDE,30080,2,38089,53300,Annual,2/18/15 0:00
184394,TAX COMMISSION,External,1,Paralegal Aide,PARALEGAL AIDE,30080,2,38089,53300,Annual,2/18/15 0:00
184406,DEPT OF DESIGN & CONSTRUCTION,External,1,Safety Auditor,ASSOCIATE PROJECT MANAGER,22427,1,59743,86523,Annual,4/2/15 0:00
